Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Returns
2018-01-02,114.56999969482422,115.08000183105469,113.94999694824219,114.51000213623047,112.33535766601562,6080900,0.0,0,
2018-01-03,114.94999694824219,115.79000091552734,114.66000366210938,115.6500015258789,113.45368957519531,6946100,0.0,0,0.009955297534233187
2018-01-04,116.25,117.36000061035156,116.02999877929688,116.08000183105469,113.87553405761719,7805300,0.0,0,0.003718208583620264
2018-01-05,116.98999786376953,119.0,116.41999816894531,118.86000061035156,116.60275268554688,8590500,0.0,0,0.023949118223672183
2018-01-08,118.61000061035156,120.4800033569336,118.06999969482422,119.33999633789062,117.07362365722656,6660700,0.0,0,0.0040382491908190765
2018-01-09,119.97000122070312,119.97000122070312,118.66000366210938,119.11000061035156,116.84799194335938,6562400,0.0,0,-0.0019272634332033745
2018-01-10,118.69000244140625,119.05000305175781,117.45999908447266,118.9800033569336,116.72047424316406,7490300,0.0,0,-0.0010913127224053687
2018-01-11,118.80000305175781,119.9800033569336,118.68000030517578,119.83999633789062,117.56413269042969,5982100,0.0,0,0.007228024498153074
2018-01-12,120.12000274658203,120.3499984741211,119.70999908447266,120.08999633789062,117.80937957763672,5585800,0.0,0,0.0020860689531287946
2018-01-16,121.18000030517578,121.94000244140625,119.91000366210938,120.38999938964844,118.10367584228516,8803800,0.0,0,0.002498071594159379
2018-01-17,121.19999694824219,122.16000366210938,120.7300033569336,121.9800033569336,119.66348266601562,7991500,0.0,0,0.013207098023040542
2018-01-18,122.5199966430664,123.19999694824219,122.02999877929688,123.11000061035156,120.77204132080078,8661000,0.0,0,0.009263967837867204
2018-01-19,123.05000305175781,123.6500015258789,121.91999816894531,122.69999694824219,120.36980438232422,8250700,0.0,0,-0.003330546822572278
2018-01-22,122.87000274658203,124.33000183105469,122.4000015258789,124.33000183105469,121.96886444091797,9355000,0.0,0,0.013284561413049678
2018-01-23,124.5999984741211,125.51000213623047,124.20999908447266,124.6500015258789,122.28278350830078,5683300,0.0,0,0.002573763958710007
2018-01-24,125.05000305175781,125.44999694824219,123.70999908447266,124.55000305175781,122.18467712402344,6425200,0.0,0,-0.0008022910622629276
2018-01-25,125.0,125.47000122070312,124.62999725341797,125.22000122070312,122.84195709228516,7166400,0.0,0,0.005379397676801512
2018-01-26,125.7699966430664,126.37999725341797,124.76000213623047,126.31999969482422,123.92106628417969,5604900,0.0,0,0.008784532723488336
2018-01-29,126.73999786376953,126.87999725341797,124.69000244140625,124.83999633789062,122.46916198730469,6257900,0.0,0,-0.011716363814570863
2018-01-30,123.81999969482422,124.29000091552734,122.83999633789062,123.55000305175781,121.20365142822266,8154400,0.0,0,-0.010333299734779033
2018-01-31,123.77999877929688,124.4800033569336,123.04000091552734,124.2300033569336,121.87077331542969,7338200,0.0,0,0.005504140175200067
2018-02-01,124.73999786376953,126.26000213623047,124.0999984741211,125.72000122070312,123.33247375488281,11169700,0.0,0,0.011993855455974645
2018-02-02,123.72000122070312,123.72000122070312,120.69999694824219,120.91000366210938,118.61382293701172,13937700,0.0,0,-0.03825959760808151
2018-02-05,118.69999694824219,121.12999725341797,115.01000213623047,116.2699966430664,114.06192016601562,16623900,0.0,0,-0.03837582044222043
2018-02-06,115.19999694824219,120.30000305175781,113.25,119.97000122070312,117.69165802001953,19053300,0.0,0,0.03182252103700223
2018-02-07,120.08999633789062,122.45999908447266,119.20999908447266,119.6500015258789,117.37773895263672,9294000,0.0,0,-0.0026673009171934714
2018-02-08,119.52999877929688,119.81999969482422,113.54000091552734,113.86000061035156,111.69768524169922,12673400,0.0,0,-0.048391234672099714
2018-02-09,114.55000305175781,117.20999908447266,111.0199966430664,116.31999969482422,114.11097717285156,17695500,0.0,0,0.02160556797511326
2018-02-12,117.79000091552734,118.83999633789062,116.87999725341797,118.47000122070312,116.22013854980469,11526300,0.0,0,0.01848342227197164
2018-02-13,117.8499984741211,118.80000305175781,117.12999725341797,118.3499984741211,116.10243225097656,7803900,0.0,0,-0.001012787459186204
2018-02-14,117.62000274658203,120.94999694824219,117.5,120.83000183105469,118.53533172607422,9206400,0.0,0,0.020954767509422156
2018-02-15,121.69999694824219,122.30999755859375,119.97000122070312,122.27999877929688,120.1666259765625,6921300,0.21,0,0.01376209292819186
2018-02-16,121.62999725341797,122.98999786376953,121.56999969482422,121.8499984741211,119.74407196044922,6371400,0.0,0,-0.0035164007700082545
2018-02-20,121.3499984741211,123.05000305175781,121.0199966430664,122.01000213623047,119.90130615234375,6182800,0.0,0,0.001313085393876312
2018-02-21,122.05000305175781,122.83000183105469,120.41000366210938,120.43000030517578,118.34860229492188,7676100,0.0,0,-0.012949849399046975
2018-02-22,120.66999816894531,121.37999725341797,119.62000274658203,120.37999725341797,118.2994613647461,4994000,0.0,0,-0.0004152218887496506
2018-02-23,121.56999969482422,122.95999908447266,121.22000122070312,122.93000030517578,120.8053970336914,5036900,0.0,0,0.021182984605643274
2018-02-26,123.58000183105469,124.5999984741211,123.31999969482422,124.58999633789062,122.43669891357422,6270500,0.0,0,0.013503551330805719
2018-02-27,124.69999694824219,125.30000305175781,123.3499984741211,123.37000274658203,121.23780059814453,7287200,0.0,0,-0.009791984969114265
2018-02-28,123.6500015258789,124.9800033569336,122.87999725341797,122.94000244140625,120.81522369384766,6780900,0.0,0,-0.0034855210356178334
2018-03-01,123.26000213623047,124.0,119.62000274658203,120.4000015258789,118.31912231445312,8819600,0.0,0,-0.02066048717270752
2018-03-02,119.08999633789062,120.9800033569336,117.86000061035156,120.7699966430664,118.68273162841797,7581900,0.0,0,0.0030731238269203764
2018-03-05,120.44999694824219,122.30999755859375,119.44000244140625,121.87999725341797,119.77354431152344,5810200,0.0,0,0.009190997444520121
2018-03-06,122.83000183105469,123.23999786376953,120.66999816894531,121.05999755859375,118.96771240234375,7464400,0.0,0,-0.006727962454578185
2018-03-07,120.02999877929688,122.23999786376953,119.69999694824219,121.8499984741211,119.74407196044922,7254100,0.0,0,0.0065258005086274995
2018-03-08,121.95999908447266,122.81999969482422,121.16999816894531,122.22000122070312,120.10767364501953,6948900,0.0,0,0.0030364900626596025
2018-03-09,123.25,124.79000091552734,122.87000274658203,124.51000213623047,122.35810089111328,6397700,0.0,0,0.018736748267599745
2018-03-12,124.75,124.9800033569336,123.4800033569336,124.23999786376953,122.09275817871094,8636000,0.0,0,-0.0021685749490217843
2018-03-13,124.25,125.0,122.9000015258789,123.19999694824219,121.07073211669922,9479500,0.0,0,-0.008370898301074847
2018-03-14,124.04000091552734,124.04000091552734,121.9000015258789,122.58000183105469,120.4614486694336,7855000,0.0,0,-0.005032458601789469
2018-03-15,123.12999725341797,124.41999816894531,122.69999694824219,123.41000366210938,121.27710723876953,5861900,0.0,0,0.006771117053176345
2018-03-16,123.8499984741211,125.05000305175781,123.33000183105469,124.52999877929688,122.37773132324219,9447100,0.0,0,0.009075283122524924
2018-03-19,123.94000244140625,124.30999755859375,122.27999877929688,123.20999908447266,121.08055114746094,17387800,0.0,0,-0.010599805714284316
2018-03-20,123.37999725341797,125.16999816894531,123.30000305175781,124.91000366210938,122.75118255615234,7779700,0.0,0,0.013797685861677289
2018-03-21,124.9000015258789,125.44000244140625,123.06999969482422,123.22000122070312,121.09038543701172,7359500,0.0,0,-0.013529785086843438
2018-03-22,122.19999694824219,122.68000030517578,119.69999694824219,119.98999786376953,117.91621398925781,10501500,0.0,0,-0.0262132409298923
2018-03-23,119.88999938964844,120.33000183105469,116.76000213623047,117.0,114.9778823852539,10024300,0.0,0,-0.024918808911822632
2018-03-26,119.08999633789062,120.73999786376953,117.80000305175781,120.63999938964844,118.55496978759766,8735400,0.0,0,0.031111091351970543
2018-03-27,121.5199966430664,121.5999984741211,116.73999786376953,117.4000015258789,115.37097930908203,9008600,0.0,0,-0.026856659693136775
2018-03-28,116.93000030517578,118.06999969482422,116.02999877929688,116.98999786376953,114.96804809570312,9420400,0.0,0,-0.0034924832552511997
2018-03-29,117.68000030517578,120.58999633789062,117.04000091552734,119.62000274658203,117.55261993408203,12918100,0.0,0,0.022480783845503005
2018-04-02,119.2699966430664,119.83000183105469,116.76000213623047,118.38999938964844,116.3438720703125,9877100,0.0,0,-0.010282611008136988
2018-04-03,118.88999938964844,119.98999786376953,117.48999786376953,119.19999694824219,117.13986206054688,7084800,0.0,0,0.006841701037363812
2018-04-04,116.9000015258789,120.12000274658203,116.70999908447266,119.80999755859375,117.73931121826172,8425700,0.0,0,0.005117379747340056
2018-04-05,121.0,122.01000213623047,120.37000274658203,121.19000244140625,119.09546661376953,6816000,0.0,0,0.01151828884911521
2018-04-06,120.18000030517578,120.55999755859375,117.12000274658203,117.69999694824219,115.66580200195312,8383800,0.0,0,-0.02879760841727852
2018-04-09,118.62999725341797,120.66999816894531,118.62999725341797,118.79000091552734,116.73695373535156,7024800,0.0,0,0.009260747038959183
2018-04-10,120.55999755859375,121.16000366210938,119.63999938964844,120.72000122070312,118.63358306884766,8947200,0.0,0,0.016247034660471282
2018-04-11,119.98999786376953,121.66000366210938,119.62000274658203,119.77999877929688,117.7098388671875,5874900,0.0,0,-0.007786532091204501
2018-04-12,120.4000015258789,121.9800033569336,120.38999938964844,121.06999969482422,118.97754669189453,5666000,0.0,0,0.010769769433950138
2018-04-13,121.7300033569336,122.47000122070312,120.6500015258789,120.75,118.6630859375,9174300,0.0,0,-0.0026430260426268948
2018-04-16,122.11000061035156,122.87000274658203,121.51000213623047,121.87999725341797,119.77354431152344,6903200,0.0,0,0.00935807766375052
2018-04-17,122.91000366210938,124.26000213623047,122.5199966430664,123.80000305175781,121.66036987304688,5979600,0.0,0,0.015753274835183406
2018-04-18,124.05999755859375,124.87000274658203,123.37999725341797,124.4800033569336,122.32861328125,5171000,0.0,0,0.005492695845824347
2018-04-19,124.30999755859375,124.72000122070312,123.1500015258789,123.95999908447266,121.81758880615234,7294100,0.0,0,-0.00417747296720139
2018-04-20,124.05999755859375,124.81999969482422,123.30999755859375,124.19999694824219,122.05345153808594,7479400,0.0,0,0.0019361960308450499
2018-04-23,124.30000305175781,124.97000122070312,123.9000015258789,124.45999908447266,122.30895233154297,8004300,0.0,0,0.0020933516441958844
2018-04-24,124.87000274658203,125.04000091552734,120.55000305175781,121.2699966430664,119.17407989501953,9434400,0.0,0,-0.025630768449604102
2018-04-25,121.13999938964844,121.3499984741211,119.37000274658203,121.20999908447266,119.11512756347656,8001200,0.0,0,-0.0004946741069442595
2018-04-26,125.13999938964844,127.58999633789062,123.77999877929688,127.08000183105469,124.88367462158203,14345800,0.0,0,0.04842833295906446
2018-04-27,126.44000244140625,127.05999755859375,125.38999938964844,126.01000213623047,123.83216857910156,6842700,0.0,0,-0.008419883909299597
2018-04-30,126.73999786376953,127.9000015258789,126.66000366210938,126.87999725341797,124.68712615966797,8449200,0.0,0,0.0069041638402729255
2018-05-01,126.86000061035156,127.56999969482422,125.51000213623047,127.51000213623047,125.30624389648438,6407300,0.0,0,0.004965370170001426
2018-05-02,127.87999725341797,128.10000610351562,126.0,126.37999725341797,124.1957778930664,8515300,0.0,0,-0.008862016519586402
2018-05-03,125.80999755859375,127.45999908447266,125.31999969482422,127.18000030517578,124.98194885253906,6778600,0.0,0,0.006330094088621507
2018-05-04,126.33000183105469,128.36000061035156,126.06999969482422,128.16000366210938,125.94500732421875,5798400,0.0,0,0.007705580530000811
2018-05-07,128.39999389648438,129.52000427246094,128.25,129.25999450683594,127.0260009765625,5737300,0.0,0,0.008583060776367057
2018-05-08,129.13999938964844,129.97000122070312,128.30999755859375,129.89999389648438,127.65493774414062,5044700,0.0,0,0.004951244333781579
2018-05-09,130.00999450683594,131.0,129.58999633789062,130.83999633789062,128.57867431640625,6119400,0.0,0,0.007236199308773061
2018-05-10,131.2899932861328,131.75,130.72000122070312,131.0,128.7359619140625,6585800,0.0,0,0.0012232790429087537
2018-05-11,131.0,132.08999633789062,130.22999572753906,131.82000732421875,129.54173278808594,5437100,0.0,0,0.006259097007884407
2018-05-14,132.42999267578125,132.5,130.6699981689453,131.2100067138672,128.9423065185547,5017000,0.0,0,-0.004627283089626677
2018-05-15,130.55999755859375,131.39999389648438,129.89999389648438,131.10000610351562,128.8341827392578,5532300,0.0,0,-0.0008385438590035044
2018-05-16,131.08999633789062,131.39999389648438,130.5399932861328,130.88999938964844,128.62782287597656,5124200,0.0,0,-0.0016017477574169492
2018-05-17,130.5800018310547,130.8000030517578,129.61000061035156,129.92999267578125,127.88959503173828,4911700,0.21,0,-0.0057392547563374086
2018-05-18,129.6199951171875,130.33999633789062,129.07000732421875,129.92999267578125,127.88959503173828,6082700,0.0,0,0.0
2018-05-21,130.9499969482422,131.50999450683594,129.99000549316406,130.66000366210938,128.60813903808594,5591800,0.0,0,0.005618471199078767
2018-05-22,131.0,131.77999877929688,130.5,130.7100067138672,128.6573486328125,6645500,0.0,0,0.0003826320409783257
2018-05-23,130.05999755859375,131.91000366210938,129.8000030517578,131.8800048828125,129.8090057373047,6569100,0.0,0,0.008951351141076369
2018-05-24,131.82000732421875,132.2100067138672,130.5,131.88999938964844,129.81883239746094,6035200,0.0,0,7.570091227826481e-05
2018-05-25,131.8800048828125,132.10000610351562,130.92999267578125,131.27999877929688,129.21839904785156,7509600,0.0,0,-0.004625163687892786
2018-05-29,130.38999938964844,131.0500030517578,129.05999755859375,129.69000244140625,127.65338134765625,10401900,0.0,0,-0.01211141533811888
2018-05-30,130.1999969482422,131.10000610351562,129.8699951171875,130.63999938964844,128.58847045898438,10631300,0.0,0,0.007325220072169181
2018-05-31,130.64999389648438,131.5800018310547,129.97999572753906,130.72000122070312,128.6671905517578,11086000,0.0,0,0.0006121862441668124
2018-06-01,131.83999633789062,132.50999450683594,130.36000061035156,130.85000610351562,128.79515075683594,8323400,0.0,0,0.0009945053166187101
2018-06-04,131.94000244140625,133.57000732421875,131.42999267578125,133.07000732421875,130.98028564453125,7178000,0.0,0,0.016965971737715746
2018-06-05,133.3800048828125,133.6199951171875,132.6999969482422,133.55999755859375,131.4625701904297,6198200,0.0,0,0.003682115545291298
2018-06-06,134.0,136.30999755859375,133.61000061035156,136.27999877929688,134.139892578125,8065800,0.0,0,0.020365662894138437
2018-06-07,136.36000061035156,136.5800018310547,133.0500030517578,133.83999633789062,131.73818969726562,8309200,0.0,0,-0.017904464024082856
2018-06-08,133.44000244140625,134.9199981689453,133.22999572753906,134.74000549316406,132.62405395507812,5261000,0.0,0,0.00672443017357538
2018-06-11,134.89999389648438,135.19000244140625,133.80999755859375,133.91000366210938,131.80711364746094,7988700,0.0,0,-0.006159820057181298
2018-06-12,134.0399932861328,135.1300048828125,133.5399932861328,134.86000061035156,132.74217224121094,5743300,0.0,0,0.00709414361542704
2018-06-13,135.17999267578125,135.77000427246094,134.30999755859375,134.39999389648438,132.2894287109375,4881600,0.0,0,-0.0034106985190113237
2018-06-14,134.9600067138672,135.6999969482422,134.75,135.0,132.87997436523438,6464100,0.0,0,0.0044640426680446765
2018-06-15,135.10000610351562,135.72999572753906,134.0,135.10000610351562,132.97842407226562,10044500,0.0,0,0.0007408919779037237
2018-06-18,134.3699951171875,136.30999755859375,134.1199951171875,136.1999969482422,134.0611114501953,8713300,0.0,0,0.00814182740909386
2018-06-19,134.55999755859375,135.24000549316406,133.57000732421875,135.11000061035156,132.98825073242188,6557600,0.0,0,-0.00800277355728185
2018-06-20,135.52000427246094,136.69000244140625,135.5,135.5,133.3721466064453,7192000,0.0,0,0.0028866901542743406
2018-06-21,135.27000427246094,136.1199951171875,134.25999450683594,134.52999877929688,132.41738891601562,8689800,0.0,0,-0.007158598813341355
2018-06-22,135.60000610351562,135.85000610351562,134.25999450683594,135.3300018310547,133.20480346679688,6031900,0.0,0,0.005946458824079848
2018-06-25,134.91000366210938,134.91000366210938,129.52999877929688,130.92999267578125,128.87387084960938,10086200,0.0,0,-0.03251333664004874
2018-06-26,132.11000061035156,133.7899932861328,131.61000061035156,132.5500030517578,130.4684600830078,7733900,0.0,0,0.012373254740359663
2018-06-27,133.00999450683594,133.66000366210938,131.00999450683594,131.02000427246094,128.96249389648438,7282100,0.0,0,-0.011542760492193271
2018-06-28,131.0,133.1199951171875,130.64999389648438,132.74000549316406,130.65545654296875,6576500,0.0,0,0.01312755821737821
2018-06-29,133.27999877929688,134.19000244140625,132.4499969482422,132.4499969482422,130.3700408935547,7259000,0.0,0,-0.0021844908507147043
2018-07-02,131.9600067138672,133.0500030517578,131.14999389648438,132.5,130.41925048828125,7554400,0.0,0,0.0003774609134834517
2018-07-03,133.00999450683594,133.41000366210938,131.4199981689453,131.4499969482422,129.3857421875,3621600,0.0,0,-0.007924507286400262
2018-07-05,132.1300048828125,133.3300018310547,131.8300018310547,133.2899932861328,131.19683837890625,4729300,0.0,0,0.013997648896906245
2018-07-06,133.5800018310547,134.27999877929688,132.5,134.08999633789062,131.98428344726562,4839800,0.0,0,0.0060020125339086405
2018-07-09,134.94000244140625,135.97000122070312,134.7899932861328,135.52000427246094,133.39181518554688,8960700,0.0,0,0.010664388982674744
2018-07-10,135.57000732421875,137.3300018310547,135.33999633789062,136.69000244140625,134.54342651367188,6561900,0.0,0,0.008633298276383039
2018-07-11,136.6300048828125,138.80999755859375,136.60000610351562,138.14999389648438,135.98048400878906,10648700,0.0,0,0.010680993730832089
2018-07-12,139.00999450683594,139.9499969482422,138.66000366210938,139.89999389648438,137.70303344726562,11816100,0.0,0,0.012667622497690267
2018-07-13,139.7899932861328,140.02999877929688,137.5399932861328,139.4199981689453,137.23056030273438,7865700,0.0,0,-0.003431101935108649
2018-07-16,139.4199981689453,139.5500030517578,138.16000366210938,138.4600067138672,136.28567504882812,4969900,0.0,0,-0.006885385090768414
2018-07-17,138.17999267578125,139.91000366210938,137.4199981689453,139.63999938964844,137.4470977783203,5412600,0.0,0,0.008521972166745106
2018-07-18,139.91000366210938,141.1699981689453,139.3699951171875,140.89999389648438,138.6873321533203,7008600,0.0,0,0.009023358041363005
2018-07-19,140.9499969482422,140.99000549316406,139.92999267578125,140.1300048828125,137.92942810058594,7937000,0.0,0,-0.005464839801637478
2018-07-20,140.0,141.47000122070312,139.9199981689453,140.99000549316406,138.77593994140625,7153600,0.0,0,0.0061372823223988515
2018-07-23,140.66000366210938,140.97000122070312,139.63999938964844,140.02999877929688,137.83096313476562,7723600,0.0,0,-0.006809370608764076
