Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Returns
2018-01-02,46.380001068115234,46.900001525878906,46.209999084472656,46.849998474121094,43.50584411621094,23370800,0.0,0,
2018-01-03,45.470001220703125,46.209999084472656,43.650001525878906,45.2599983215332,42.02934265136719,116479000,0.0,0,-0.03393800292438376
2018-01-04,43.52000045776367,44.650001525878906,42.689998626708984,44.43000030517578,41.258583068847656,89209100,0.0,0,-0.018338606647098188
2018-01-05,44.43000030517578,45.150001525878906,43.900001525878906,44.7400016784668,41.54645919799805,41824000,0.0,0,0.006977363441444728
2018-01-08,44.27000045776367,44.84000015258789,43.959999084472656,44.7400016784668,41.54645919799805,33733800,0.0,0,0.0
2018-01-09,44.70000076293945,44.84000015258789,43.4900016784668,43.619998931884766,40.50640869140625,44282300,0.0,0,-0.025033433093184287
2018-01-10,43.33000183105469,43.599998474121094,42.439998626708984,42.5,39.466346740722656,45735000,0.0,0,-0.025676478964284266
2018-01-11,42.79999923706055,43.58000183105469,42.45000076293945,43.40999984741211,40.3113899230957,35371500,0.0,0,0.021411740689469605
2018-01-12,43.45000076293945,43.599998474121094,43.0099983215332,43.2400016784668,40.15353012084961,29973600,0.0,0,-0.003916009905568951
2018-01-16,43.54999923706055,43.790000915527344,42.88999938964844,43.13999938964844,40.060665130615234,38367200,0.0,0,-0.0023127478444580074
2018-01-17,43.54999923706055,44.45000076293945,43.5099983215332,44.38999938964844,41.22144317626953,32368600,0.0,0,0.028975506069848223
2018-01-18,44.400001525878906,44.7400016784668,44.16999816894531,44.47999954223633,41.30501174926758,26826500,0.0,0,0.002027308278380602
2018-01-19,44.619998931884766,44.88999938964844,44.25,44.81999969482422,41.620750427246094,25780200,0.0,0,0.007644076701760483
2018-01-22,44.79999923706055,45.790000915527344,44.790000915527344,45.75,42.48435974121094,27706800,0.0,0,0.020749489259556997
2018-01-23,45.810001373291016,46.09000015258789,45.630001068115234,46.060001373291016,42.77223587036133,22135100,0.0,0,0.006776049607525092
2018-01-24,45.900001525878906,46.130001068115234,44.959999084472656,45.5099983215332,42.2614860534668,32464200,0.0,0,-0.011941153098532609
2018-01-25,45.880001068115234,46.369998931884766,45.16999816894531,45.29999923706055,42.06647872924805,36758700,0.0,0,-0.004614303528561181
2018-01-26,48.380001068115234,50.150001525878906,48.119998931884766,50.08000183105469,46.50529479980469,86916100,0.0,0,0.10551907848351494
