Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Returns
2018-01-02,221.02000427246094,222.4499969482422,220.0,221.16000366210938,211.8734588623047,3485000,0.0,0,
2018-01-03,221.6199951171875,223.80999755859375,220.52000427246094,223.47999572753906,214.09600830078125,2417600,0.0,0,0.010489985156286075
2018-01-04,224.33999633789062,226.10000610351562,224.1699981689453,224.4499969482422,215.02528381347656,2749100,0.0,0,0.00434046164648616
2018-01-05,225.19000244140625,229.0500030517578,224.72000122070312,228.72999572753906,219.12554931640625,2432800,0.0,0,0.019068759869590224
2018-01-08,228.1300048828125,228.7100067138672,224.61000061035156,224.75999450683594,215.32223510742188,2850800,0.0,0,-0.0173567811733929
2018-01-09,224.75999450683594,226.6300048828125,223.3000030517578,225.8800048828125,216.395263671875,2672200,0.0,0,0.0049833616296885985
2018-01-10,224.8300018310547,225.00999450683594,223.02999877929688,224.1999969482422,214.7857666015625,2311600,0.0,0,-0.00743776477822089
2018-01-11,224.17999267578125,225.9199981689453,223.6999969482422,225.38999938964844,215.9258270263672,2543600,0.0,0,0.005307895596823098
2018-01-12,227.4499969482422,229.89999389648438,226.52000427246094,228.63999938964844,219.03933715820312,3943800,0.0,0,0.014419350268162878
2018-01-16,233.3699951171875,235.0,231.25,232.89999389648438,223.12045288085938,6852600,0.0,0,0.018631884918956843
2018-01-17,234.6699981689453,238.9600067138672,233.85000610351562,238.42999267578125,228.4182586669922,5124800,0.0,0,0.023744151276717362
2018-01-18,239.25999450683594,243.89999389648438,238.5500030517578,243.16000366210938,232.9496612548828,6234200,0.0,0,0.019838180250278947
2018-01-19,244.17999267578125,244.35000610351562,241.07000732421875,243.35000610351562,233.13168334960938,4293600,0.0,0,0.0007813795209918872
2018-01-22,243.58999633789062,243.8000030517578,241.36000061035156,243.55999755859375,233.3328399658203,4012200,0.0,0,0.0008628454670800423
2018-01-23,242.99000549316406,246.97999572753906,242.41000366210938,245.2100067138672,234.91357421875,3300000,0.0,0,0.006774589694109157
2018-01-24,246.00999450683594,247.30999755859375,243.7100067138672,244.85000610351562,234.56869506835938,2733300,0.0,0,-0.0014681107787729575
2018-01-25,244.75,246.19000244140625,243.89999389648438,245.17999267578125,234.88479614257812,2420500,0.0,0,0.0013475842295436191
2018-01-26,245.0,248.74000549316406,244.4600067138672,248.47000122070312,238.03668212890625,2615300,0.0,0,0.013418859109190162
2018-01-29,249.27999877929688,250.7899932861328,247.39999389648438,247.41000366210938,237.0211944580078,2564700,0.0,0,-0.0042660974006876184
2018-01-30,232.8800048828125,242.74000549316406,232.10000610351562,236.64999389648438,226.71298217773438,11565500,0.0,0,-0.043490677295104585
2018-01-31,242.83999633789062,247.0,235.75999450683594,236.77999877929688,226.83755493164062,5187400,0.0,0,0.0005494734033739679
2018-02-01,235.25999450683594,237.82000732421875,233.8300018310547,235.22000122070312,225.34303283691406,4268300,0.0,0,-0.006588512626037435
2018-02-02,233.0,236.3000030517578,231.19000244140625,231.8800048828125,222.14329528808594,3959900,0.0,0,-0.01419940749241555
2018-02-05,230.7899932861328,233.11000061035156,208.47999572753906,220.02000427246094,210.7812957763672,6290000,0.0,0,-0.051147163802463536
2018-02-06,212.1999969482422,226.50999450683594,210.2100067138672,225.17999267578125,215.72462463378906,7064800,0.0,0,0.023452407573519185
2018-02-07,222.3300018310547,229.2899932861328,221.50999450683594,225.82000732421875,216.3377685546875,5589200,0.0,0,0.0028422528116078816
2018-02-08,225.3300018310547,226.6300048828125,216.25999450683594,216.4600067138672,207.37078857421875,4902400,0.0,0,-0.04144898063974445
2018-02-09,218.0,223.27999877929688,212.00999450683594,220.9600067138672,211.68182373046875,6225300,0.0,0,0.0207890184817765
2018-02-12,222.44000244140625,228.0,222.14999389648438,225.69000244140625,216.21322631835938,4912000,0.0,0,0.021406668310172794
2018-02-13,223.14999389648438,227.1199951171875,222.38999938964844,226.63999938964844,217.12332153320312,3536800,0.0,0,0.004209248575310021
2018-02-14,224.9499969482422,229.33999633789062,223.9199981689453,228.77999877929688,219.17344665527344,2878400,0.0,0,0.009442215177961844
2018-02-15,229.27000427246094,230.0,221.74000549316406,226.02000427246094,216.52935791015625,4662700,0.0,0,-0.01206391004689511
2018-02-16,225.99000549316406,230.5500030517578,225.6999969482422,229.3699951171875,219.73867797851562,3621700,0.0,0,0.014821639427254896
2018-02-20,227.91000366210938,228.75,225.61000061035156,226.66000366210938,217.1425018310547,3172300,0.0,0,-0.011814834654255923
2018-02-21,226.14999389648438,229.35000610351562,225.11000061035156,225.1300048828125,215.67672729492188,3371900,0.0,0,-0.006750288514559166
2018-02-22,226.3000030517578,229.83999633789062,225.0800018310547,227.08999633789062,217.55445861816406,2767900,0.0,0,0.008706230601665865
2018-02-23,227.89999389648438,230.32000732421875,225.91000366210938,230.16000366210938,220.49554443359375,2393900,0.0,0,0.013518848724638932
2018-02-26,231.63999938964844,234.50999450683594,229.6999969482422,234.05999755859375,224.2317352294922,3307000,0.0,0,0.01694451833707533
2018-02-27,234.39999389648438,235.88999938964844,232.44000244140625,232.52000427246094,222.75643920898438,2899500,0.0,0,-0.006579336412831593
2018-02-28,234.4199981689453,234.75,226.08999633789062,226.16000366210938,216.66348266601562,4368600,0.0,0,-0.027352549558634753
2018-03-01,225.6999969482422,229.2899932861328,222.74000549316406,224.4499969482422,215.02528381347656,3514600,0.0,0,-0.007561028893199873
2018-03-02,223.2100067138672,225.82000732421875,222.58999633789062,225.19000244140625,215.73422241210938,2613600,0.0,0,0.003297001106380426
2018-03-05,223.3699951171875,229.42999267578125,222.7899932861328,228.3800048828125,218.790283203125,2627300,0.0,0,0.01416585999590625
2018-03-06,228.9199981689453,229.14999389648438,223.88999938964844,226.17999267578125,216.68263244628906,2652800,0.0,0,-0.009633200917241846
2018-03-07,224.35000610351562,227.82000732421875,223.75,227.27000427246094,217.72686767578125,3242200,0.0,0,0.004819192095384173
2018-03-08,227.92999267578125,227.99000549316406,223.9199981689453,224.72999572753906,216.00636291503906,3500900,0.75,0,-0.007902124249103748
2018-03-09,226.11000061035156,226.52000427246094,222.5,225.42999267578125,216.67916870117188,4834600,0.0,0,0.0031147498483525826
2018-03-12,226.2100067138672,227.0,222.77000427246094,222.77000427246094,214.1224365234375,3117300,0.0,0,-0.011799621500581003
2018-03-13,223.52999877929688,228.05999755859375,223.16000366210938,226.94000244140625,218.1305389404297,3343800,0.0,0,0.018718740931912947
