Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Returns
2018-01-02,139.66000366210938,139.9499969482422,138.72000122070312,139.22999572753906,129.23953247070312,6842100,0.0,0,
2018-01-03,139.36000061035156,140.67999267578125,138.89999389648438,140.55999755859375,130.47410583496094,5350500,0.0,0,0.009552598501837428
2018-01-04,140.4499969482422,141.13999938964844,140.22000122070312,140.5500030517578,130.4647979736328,4837600,0.0,0,-7.133876310982945e-05
2018-01-05,140.69000244140625,141.82000732421875,140.27999877929688,141.7100067138672,131.54159545898438,6158800,0.0,0,0.008253548099382169
2018-01-08,141.6999969482422,142.0,140.9199981689453,141.88999938964844,131.7086639404297,5129800,0.0,0,0.001270081002608725
2018-01-09,142.3699951171875,145.67999267578125,142.25999450683594,144.13999938964844,133.79721069335938,8897000,0.0,0,0.01585732244519855
2018-01-10,143.5500030517578,144.16000366210938,143.32000732421875,143.97000122070312,133.63941955566406,6558600,0.0,0,-0.0011793305471586857
2018-01-11,144.1300048828125,144.89999389648438,143.69000244140625,144.7899932861328,134.40060424804688,4962200,0.0,0,0.005695809626483417
2018-01-12,144.99000549316406,146.4199981689453,144.89999389648438,145.75999450683594,135.30096435546875,5450600,0.0,0,0.006699077823788535
2018-01-16,146.4199981689453,148.05999755859375,146.02999877929688,146.86000061035156,136.32205200195312,8804000,0.0,0,0.0075467876474386575
2018-01-17,147.83999633789062,148.32000732421875,145.47999572753906,146.97999572753906,136.43344116210938,10619700,0.0,0,0.0008171030183337091
2018-01-18,146.92999267578125,147.44000244140625,145.97000122070312,146.9199981689453,136.3777313232422,5554800,0.0,0,-0.00040832979358040866
2018-01-19,147.4600067138672,147.64999389648438,146.4199981689453,147.36000061035156,136.78614807128906,8738800,0.0,0,0.002994746606239218
2018-01-22,147.00999450683594,148.13999938964844,146.72000122070312,148.13999938964844,137.51019287109375,7010400,0.0,0,0.005293261123394899
2018-01-23,146.9600067138672,147.44000244140625,141.6199951171875,141.8300018310547,131.65298461914062,17473600,0.0,0,-0.042594720650591
2018-01-24,143.5,143.55999755859375,141.8000030517578,142.07000732421875,131.87576293945312,13034400,0.0,0,0.0016921630827966272
